######### x ######   ######### y ######   #########rho######   
0.98445,1.084,1.0171
0.9829,1.0756,1.0041
0.98123,1.0664,1.003
0.97944,1.0564,1.0039
0.97754,1.0455,1.0039
0.97552,1.0338,1.0035
0.9734,1.0212,1.0029
0.97118,1.0078,1.0022
0.96889,0.99358,1.0014
0.96654,0.97856,1.0005
0.96415,0.96281,0.99962
0.96174,0.94641,0.99879
0.95934,0.92943,0.99809
0.95695,0.912,0.99745
0.95461,0.89421,0.99656
0.95234,0.87621,0.99542
0.95017,0.85813,0.99406
0.9481,0.8401,0.9925
0.94615,0.82227,0.99082
0.94432,0.80475,0.98905
0.94264,0.78767,0.9872
0.94111,0.77114,0.98516
0.93975,0.75525,0.983
0.93855,0.74008,0.98078
0.9375,0.72568,0.97858
0.9366,0.71211,0.97648
0.93583,0.69938,0.97456
0.93517,0.6875,0.97288
0.93463,0.67648,0.97131
0.93418,0.6663,0.9698
0.93381,0.65694,0.96833
0.93351,0.64836,0.9669
0.93327,0.64033,0.96557
0.93306,0.63244,0.9644
0.93288,0.62451,0.96333
0.93274,0.6165,0.9623
0.93263,0.60839,0.9613
0.93256,0.60015,0.96031
0.93252,0.59174,0.95933
0.93252,0.58314,0.95835
0.93256,0.57431,0.95739
0.93265,0.56522,0.95645
0.93279,0.55583,0.95553
0.93299,0.54611,0.95466
0.93326,0.53603,0.95386
0.93359,0.52554,0.95317
0.93401,0.51462,0.95257
0.93452,0.50321,0.9519
0.93514,0.49128,0.9511
0.93588,0.47878,0.95017
0.93677,0.46568,0.9491
0.93781,0.45191,0.94792
0.93905,0.43743,0.94662
0.9405,0.4222,0.9452
0.9422,0.40616,0.94367
0.94418,0.38925,0.942
0.9465,0.37142,0.94018
0.94921,0.3526,0.93818
0.95237,0.33275,0.93592
0.95604,0.3118,0.93333
0.96032,0.28969,0.93028
0.9653,0.26636,0.92666
0.97111,0.24176,0.92444
0.97787,0.21582,0.92242
0.95583,1.0623,1.0309
0.95427,1.0542,1.0202
0.95259,1.0452,1.0187
0.95079,1.0355,1.0191
0.94887,1.025,1.0189
0.94683,1.0136,1.0184
0.94469,1.0014,1.0177
0.94245,0.98839,1.017
0.94013,0.97456,1.0162
0.93774,0.95997,1.0154
0.93531,0.94467,1.0147
0.93285,0.92873,1.014
0.93039,0.91223,1.0134
0.92792,0.89527,1.0127
0.92547,0.87797,1.0114
0.92306,0.86045,1.0094
0.92072,0.84285,1.0071
0.91848,0.8253,1.0047
0.9163,0.80793,1.0023
0.9142,0.79088,1
0.91223,0.77426,0.99806
0.91042,0.75817,0.99645
0.90878,0.74271,0.99482
0.90733,0.72795,0.99308
0.90604,0.71394,0.99128
0.90492,0.70074,0.98952
0.90396,0.68836,0.98787
0.90314,0.67682,0.98637
0.90244,0.66611,0.98495
0.90186,0.65622,0.98357
0.90138,0.64712,0.98224
0.90098,0.63879,0.98094
0.90064,0.631,0.97976
0.90036,0.62334,0.97874
0.9001,0.61565,0.97779
0.89989,0.60788,0.97688
0.89971,0.60002,0.97597
0.89958,0.59203,0.97507
0.89948,0.58388,0.97417
0.89942,0.57554,0.97327
0.89941,0.56698,0.97237
0.89945,0.55817,0.97148
0.89954,0.54907,0.9706
0.89969,0.53966,0.96974
0.89991,0.52989,0.96891
0.9002,0.51973,0.96814
0.90058,0.50915,0.96739
0.90105,0.4981,0.96657
0.90163,0.48654,0.96562
0.90233,0.47444,0.96456
0.90317,0.46175,0.9634
0.90418,0.44842,0.96213
0.90537,0.4344,0.96077
0.90678,0.41965,0.95931
0.90844,0.40412,0.95776
0.91038,0.38775,0.95612
0.91266,0.37049,0.95439
0.91531,0.35228,0.95256
0.91841,0.33306,0.95061
0.92203,0.31278,0.94851
0.92624,0.29138,0.94617
0.93114,0.2688,0.94339
0.93685,0.24499,0.93967
0.94351,0.21989,0.93725
0.9291,1.0441,1.0486
0.92756,1.0362,1.0407
0.92589,1.0275,1.0372
0.9241,1.018,1.036
0.92219,1.0078,1.0352
0.92017,0.99668,1.0341
0.91803,0.98479,1.0328
0.9158,0.9721,1.0314
0.91348,0.95861,1.0302
0.9111,0.94437,1.0289
0.90866,0.92944,1.0275
0.9062,0.91388,1.0257
0.90373,0.89777,1.0236
0.90123,0.88121,1.0215
0.89872,0.86431,1.0194
0.89622,0.84718,1.0174
0.89378,0.82998,1.0153
0.89143,0.81282,1.0134
0.88908,0.79584,1.0115
0.88677,0.77917,1.0099
0.88458,0.76293,1.0087
0.88256,0.74721,1.0078
0.88071,0.7321,1.0068
0.87906,0.71767,1.0057
0.8776,0.70399,1.0046
0.87633,0.6911,1.0034
0.87522,0.67901,1.0023
0.87427,0.66773,1.0012
0.87347,0.65728,1.0002
0.8728,0.64763,0.99915
0.87223,0.63876,0.99819
0.87177,0.63064,0.99727
0.87137,0.62304,0.99642
0.87103,0.61558,0.99564
0.87073,0.60808,0.99485
0.87047,0.60051,0.99402
0.87025,0.59285,0.99316
0.87008,0.58507,0.99228
0.86995,0.57713,0.99137
0.86986,0.56901,0.99043
0.86983,0.56067,0.98945
0.86984,0.5521,0.98844
0.86991,0.54324,0.98739
0.87004,0.53408,0.9863
0.87024,0.52457,0.98516
0.87052,0.51469,0.98397
0.87088,0.50439,0.98272
0.87134,0.49364,0.9814
0.87191,0.48239,0.97986
0.8726,0.47062,0.97827
0.87344,0.45827,0.97668
0.87444,0.4453,0.97498
0.87563,0.43167,0.97318
0.87704,0.41732,0.9713
0.8787,0.40222,0.96935
0.88064,0.38629,0.96734
0.88291,0.36951,0.96528
0.88556,0.3518,0.9632
0.88866,0.33311,0.96113
0.89226,0.31339,0.95914
0.89646,0.29258,0.95747
0.90135,0.27063,0.95677
0.90703,0.24747,0.95371
0.91364,0.22307,0.94927
0.90411,1.0287,1.0583
0.90259,1.0209,1.0534
0.90095,1.0124,1.0515
0.89919,1.0032,1.0501
0.89731,0.99313,1.049
0.89532,0.9823,1.0475
0.89322,0.97067,1.0456
0.89102,0.95824,1.0435
0.88873,0.94504,1.0414
0.88637,0.9311,1.0392
0.88396,0.91648,1.0369
0.88152,0.90124,1.0345
0.87907,0.88546,1.0321
0.87657,0.86923,1.0298
0.87403,0.85266,1.0277
0.87148,0.83586,1.026
0.86899,0.81899,1.0244
0.86656,0.80216,1.023
0.86409,0.78551,1.0216
0.86163,0.76916,1.0205
0.85927,0.75323,1.0196
0.85708,0.73781,1.0187
0.85508,0.723,1.0179
0.85328,0.70886,1.017
0.85168,0.69545,1.0161
0.85029,0.68281,1.0151
0.84908,0.67096,1.0142
0.84804,0.65992,1.0134
0.84716,0.64968,1.0125
0.84642,0.64023,1.0117
0.8458,0.63154,1.0109
0.84528,0.6236,1.0101
0.84485,0.61616,1.0094
0.84448,0.60886,1.0087
0.84414,0.60153,1.008
0.84386,0.59413,1.0072
0.84362,0.58664,1.0063
0.84343,0.57903,1.0055
0.84328,0.57127,1.0046
0.84319,0.56333,1.0036
0.84314,0.55519,1.0026
0.84315,0.54681,1.0016
0.84321,0.53816,1.0004
0.84334,0.52921,0.99926
0.84355,0.51992,0.998
0.84383,0.51026,0.99667
0.84419,0.50021,0.99526
0.84466,0.48971,0.99371
0.84524,0.47873,0.99202
0.84595,0.46723,0.99033
0.84681,0.45517,0.98858
0.84783,0.44251,0.98671
0.84904,0.4292,0.98475
0.85047,0.41519,0.98269
0.85215,0.40044,0.98055
0.85412,0.3849,0.97833
0.85642,0.36851,0.97607
0.8591,0.35123,0.97378
0.86223,0.33299,0.9715
0.86586,0.31374,0.9693
0.87008,0.29343,0.96717
0.87499,0.27201,0.96527
0.88069,0.24941,0.96194
0.8873,0.2256,0.95877
0.88067,1.0154,1.0659
0.87919,1.0078,1.0624
0.87759,0.99946,1.061
0.87587,0.99039,1.0597
0.87403,0.98055,1.0585
0.87208,0.96992,1.057
0.87002,0.95851,1.0552
0.86786,0.94631,1.0532
0.86562,0.93335,1.0509
0.86331,0.91967,1.0486
0.86094,0.90531,1.0462
0.85855,0.89034,1.0439
0.85613,0.87484,1.0417
0.85365,0.85889,1.0396
0.85111,0.84259,1.0376
0.84855,0.82608,1.0358
0.84602,0.80949,1.0341
0.84354,0.79294,1.0326
0.841,0.77656,1.0312
0.83841,0.76048,1.03
0.83592,0.74482,1.029
0.8336,0.72966,1.0279
0.83148,0.7151,1.027
0.82957,0.7012,1.026
0.82787,0.68802,1.0251
0.82638,0.67559,1.0243
0.82509,0.66395,1.0234
0.82399,0.6531,1.0226
0.82305,0.64304,1.0218
0.82226,0.63376,1.021
0.82161,0.62524,1.0203
0.82106,0.61744,1.0195
0.82061,0.61014,1.0189
0.82021,0.60299,1.0182
0.81986,0.59579,1.0175
0.81956,0.58854,1.0167
0.81932,0.58119,1.0159
0.81912,0.57373,1.0151
0.81897,0.56612,1.0143
0.81888,0.55834,1.0133
0.81883,0.55036,1.0124
0.81885,0.54215,1.0114
0.81892,0.53367,1.0103
0.81906,0.5249,1.0092
0.81928,0.5158,1.008
0.81958,0.50634,1.0067
0.81997,0.49649,1.0053
0.82046,0.4862,1.0038
0.82106,0.47545,1.0022
0.8218,0.46419,1.0005
0.82269,0.45238,0.99881
0.82374,0.43998,0.99696
0.82499,0.42695,0.99499
0.82647,0.41323,0.99291
0.82819,0.39879,0.99072
0.83021,0.38357,0.98842
0.83255,0.36753,0.98603
0.83529,0.35061,0.98355
0.83846,0.33275,0.981
0.84215,0.31391,0.9784
0.84642,0.29403,0.97574
0.85138,0.27306,0.97316
0.85712,0.25094,0.97041
0.86378,0.22763,0.96805
0.8586,1.0039,1.0729
0.85716,0.99637,1.0705
0.8556,0.98818,1.0696
0.85393,0.97926,1.0685
0.85214,0.96958,1.0672
0.85024,0.95914,1.0658
0.84824,0.94791,1.0644
0.84614,0.93592,1.0627
0.84395,0.92317,1.0608
0.84169,0.9097,1.0587
0.83939,0.89556,1.0565
0.83705,0.88083,1.0543
0.83468,0.86556,1.052
0.83224,0.84986,1.0497
0.82972,0.8338,1.0475
0.82715,0.81753,1.0453
0.82461,0.80118,1.0434
0.82211,0.78487,1.0415
0.81951,0.76873,1.0398
0.81683,0.75288,1.0383
0.81424,0.73744,1.037
0.81182,0.72251,1.0358
0.8096,0.70816,1.0347
0.8076,0.69446,1.0337
0.80582,0.68148,1.0327
0.80427,0.66924,1.0318
0.80292,0.65778,1.031
0.80176,0.64709,1.0301
0.80079,0.63719,1.0294
0.79997,0.62806,1.0286
0.79929,0.61967,1.0279
0.79873,0.612,1.0272
0.79825,0.60482,1.0265
0.79785,0.59779,1.0259
0.79749,0.59071,1.0253
0.79719,0.58358,1.0246
0.79694,0.57636,1.0238
0.79675,0.56903,1.0231
0.79661,0.56155,1.0222
0.79652,0.55391,1.0214
0.79649,0.54606,1.0205
0.79652,0.538,1.0195
0.79662,0.52967,1.0185
0.79678,0.52105,1.0175
0.79702,0.51212,1.0163
0.79734,0.50283,1.0151
0.79776,0.49315,1.0139
0.79829,0.48305,1.0124
0.79893,0.47249,1.0108
0.79971,0.46144,1.0093
0.80064,0.44984,1.0076
0.80174,0.43767,1.0058
0.80304,0.42488,1.0039
0.80456,0.41142,1.0018
0.80634,0.39724,0.99962
0.80842,0.38231,0.99729
0.81083,0.36656,0.99483
0.81363,0.34995,0.99225
0.81687,0.33243,0.98955
0.82062,0.31394,0.98675
0.82497,0.29443,0.98389
0.82999,0.27385,0.98103
0.8358,0.25215,0.97839
0.84252,0.22927,0.97648
0.83772,0.99369,1.0796
0.83632,0.98631,1.0785
0.83482,0.97825,1.0786
0.8332,0.96947,1.078
0.83147,0.95994,1.0768
0.82963,0.94964,1.0755
0.82768,0.93858,1.0741
0.82564,0.92676,1.0725
0.82352,0.91419,1.0707
0.82133,0.90091,1.0686
0.81909,0.88697,1.0664
0.81681,0.87244,1.064
0.8145,0.85738,1.0615
0.81212,0.84188,1.059
0.80963,0.82604,1.0565
0.80707,0.80998,1.0541
0.80454,0.79383,1.0518
0.80203,0.77773,1.0497
0.79939,0.76179,1.0477
0.79664,0.74614,1.046
0.79397,0.7309,1.0445
0.79147,0.71616,1.0431
0.78917,0.702,1.0419
0.7871,0.68848,1.0407
0.78526,0.67566,1.0396
0.78365,0.66359,1.0387
0.78226,0.65228,1.0377
0.78108,0.64174,1.0369
0.78007,0.63197,1.0361
0.77923,0.62297,1.0353
0.77854,0.6147,1.0346
0.77796,0.60714,1.034
0.77749,0.60007,1.0333
0.77708,0.59313,1.0327
0.77672,0.58617,1.0321
0.77642,0.57914,1.0314
0.77618,0.57203,1.0307
0.776,0.56481,1.03
0.77587,0.55745,1.0292
0.7758,0.54992,1.0284
0.77579,0.5422,1.0276
0.77584,0.53426,1.0267
0.77596,0.52606,1.0257
0.77615,0.51758,1.0247
0.77642,0.50879,1.0236
0.77678,0.49965,1.0225
0.77724,0.49013,1.0213
0.7778,0.48019,1.0199
0.77849,0.4698,1.0184
0.77931,0.45893,1.0169
0.78029,0.44752,1.0153
0.78145,0.43555,1.0135
0.7828,0.42296,1.0116
0.78439,0.40972,1.0096
0.78624,0.39578,1.0074
0.78838,0.3811,1.0051
0.79086,0.36561,1.0026
0.79374,0.34928,0.99997
0.79706,0.33205,0.99721
0.80089,0.31387,0.99433
0.80532,0.29468,0.99136
0.81042,0.27445,0.98835
0.81631,0.2531,0.98575
0.82312,0.23061,0.98405
0.81787,0.98465,1.086
0.81653,0.97738,1.0856
0.81507,0.96943,1.0862
0.81351,0.96076,1.0862
0.81184,0.95136,1.0853
0.81006,0.9412,1.0839
0.80818,0.93029,1.0825
0.80621,0.91861,1.081
0.80416,0.9062,1.0792
0.80204,0.89309,1.0772
0.79986,0.87932,1.075
0.79767,0.86497,1.0726
0.79543,0.85009,1.0701
0.79309,0.83478,1.0674
0.79065,0.81912,1.0648
0.78812,0.80324,1.0622
0.7856,0.78727,1.0598
0.7831,0.77135,1.0575
0.78043,0.75558,1.0552
0.77763,0.74011,1.0533
0.77489,0.72504,1.0516
0.77232,0.71047,1.05
0.76997,0.69647,1.0486
0.76784,0.68311,1.0473
0.76596,0.67044,1.0461
0.76431,0.65851,1.045
0.76289,0.64733,1.044
0.76168,0.63692,1.0431
0.76065,0.62728,1.0422
0.7598,0.61838,1.0414
0.7591,0.61022,1.0407
0.75852,0.60275,1.04
0.75805,0.59577,1.0394
0.75764,0.58893,1.0388
0.75729,0.58206,1.0382
0.757,0.57512,1.0375
0.75677,0.56811,1.0368
0.75661,0.56099,1.0361
0.7565,0.55373,1.0354
0.75645,0.54631,1.0346
0.75646,0.53869,1.0338
0.75654,0.53086,1.0329
0.75669,0.52278,1.032
0.75691,0.51442,1.031
0.75721,0.50576,1.03
0.75761,0.49675,1.0289
0.75811,0.48736,1.0278
0.75872,0.47757,1.0264
0.75945,0.46733,1.025
0.76033,0.45662,1.0235
0.76136,0.44538,1.0219
0.76258,0.43358,1.0202
0.764,0.42118,1.0184
0.76565,0.40814,1.0164
0.76757,0.3944,1.0143
0.76979,0.37993,1.012
0.77235,0.36468,1.0095
0.77531,0.34859,1.0069
0.77871,0.33162,1.0041
0.78264,0.31371,1.0011
0.78715,0.29481,0.9981
0.79235,0.27488,0.99502
0.79834,0.25386,0.99245
0.80523,0.23171,0.99087
0.79892,0.97655,1.0917
0.79763,0.96937,1.0916
0.79623,0.96152,1.0926
0.79472,0.95296,1.0928
0.79311,0.94367,1.0921
0.7914,0.93363,1.0909
0.78959,0.92284,1.0896
0.78769,0.9113,1.0882
0.78571,0.89903,1.0866
0.78366,0.88607,1.0848
0.78157,0.87245,1.0827
0.77945,0.85826,1.0804
0.77728,0.84354,1.0778
0.77501,0.82839,1.0752
0.77261,0.81288,1.0725
0.77012,0.79716,1.0698
0.76762,0.78136,1.0673
0.76514,0.76559,1.0648
0.76246,0.74999,1.0624
0.75961,0.73467,1.0603
0.75683,0.71975,1.0584
0.75421,0.70533,1.0567
0.7518,0.69147,1.0551
0.74964,0.67825,1.0536
0.74772,0.66571,1.0522
0.74604,0.65391,1.051
0.74459,0.64285,1.0498
0.74337,0.63255,1.0488
0.74233,0.62301,1.0479
0.74148,0.61421,1.047
0.74077,0.60614,1.0462
0.7402,0.59876,1.0455
0.73972,0.59186,1.0448
0.73932,0.5851,1.0442
0.73898,0.57831,1.0436
0.73871,0.57146,1.0429
0.7385,0.56453,1.0422
0.73835,0.5575,1.0415
0.73826,0.55033,1.0408
0.73824,0.543,1.04
0.73828,0.53548,1.0392
0.73838,0.52775,1.0384
