######### x ######   ######### y ######   #########vy######   
0.98445,1.084,99.004650023579
0.9829,1.0756,98.38772322
0.98123,1.0664,97.579723462784
0.97944,1.0564,97.568093215864
0.97754,1.0455,97.599007248422
0.97552,1.0338,97.638780172421
0.9734,1.0212,97.680740434147
0.97118,1.0078,97.716388081241
0.96889,0.99358,97.740588107778
0.96654,0.97856,97.746368650764
0.96415,0.96281,97.726996970421
0.96174,0.94641,97.676211867089
0.95934,0.92943,97.597510175393
0.95695,0.912,97.498042011902
0.95461,0.89421,97.401082026818
0.95234,0.87621,97.314146535837
0.95017,0.85813,97.248703470518
0.9481,0.8401,97.217866392075
0.94615,0.82227,97.214025314917
0.94432,0.80475,97.231587882645
0.94264,0.78767,97.248013997766
0.94111,0.77114,97.237911745985
0.93975,0.75525,97.226693206209
0.93855,0.74008,97.222332890576
0.9375,0.72568,97.222793156627
0.9366,0.71211,97.224981844799
0.93583,0.69938,97.225469480944
0.93517,0.6875,97.220637912331
0.93463,0.67648,97.212140610972
0.93418,0.6663,97.201958530478
0.93381,0.65694,97.191407885751
0.93351,0.64836,97.1805601172
0.93327,0.64033,97.146466117363
0.93306,0.63244,97.090219467934
0.93288,0.62451,97.027074590689
0.93274,0.6165,96.959130252332
0.93263,0.60839,96.887322034994
0.93256,0.60015,96.81198479698
0.93252,0.59174,96.733141859828
0.93252,0.58314,96.65069355634
0.93256,0.57431,96.564350886035
0.93265,0.56522,96.473720081289
0.93279,0.55583,96.378242663007
0.93299,0.54611,96.277150978956
0.93326,0.53603,96.169266848336
0.93359,0.52554,96.05257137155
0.93401,0.51462,95.925278869402
0.93452,0.50321,95.791648615357
0.93514,0.49128,95.654726813991
0.93588,0.47878,95.517678223959
0.93677,0.46568,95.381453675118
0.93781,0.45191,95.247013734901
0.93905,0.43743,95.115926198647
0.9405,0.4222,94.990228822759
0.9422,0.40616,94.872416066624
0.94418,0.38925,94.765485621762
0.9465,0.37142,94.672374136217
0.94921,0.3526,94.595446916361
0.95237,0.33275,94.534034821726
0.95604,0.3118,94.480672687976
0.96032,0.28969,94.412723402663
0.9653,0.26636,94.283918620986
0.97111,0.24176,92.539960466825
0.97787,0.21582,91.607890725805
0.95583,1.0623,98.452726350916
0.95427,1.0542,98.192021233415
0.95259,1.0452,97.684815577384
0.95079,1.0355,97.658658210843
0.94887,1.025,97.64907291549
0.94683,1.0136,97.641828984013
0.94469,1.0014,97.636176355168
0.94245,0.98839,97.63304064726
0.94013,0.97456,97.627695359357
0.93774,0.95997,97.608441542851
0.93531,0.94467,97.559600354518
0.93285,0.92873,97.46118813052
0.93039,0.91223,97.313658200505
0.92792,0.89527,97.149916187154
0.92547,0.87797,97.003137595421
0.92306,0.86045,96.899894069242
0.92072,0.84285,96.839761561944
0.91848,0.8253,96.818669359494
0.9163,0.80793,96.830850090705
0.9142,0.79088,96.875989430129
0.91223,0.77426,96.936471866839
0.91042,0.75817,96.964541076406
0.90878,0.74271,96.964669703584
0.90733,0.72795,96.951109916018
0.90604,0.71394,96.933017887703
0.90492,0.70074,96.912403964518
0.90396,0.68836,96.888142244872
0.90314,0.67682,96.86145290146
0.90244,0.66611,96.835013083419
0.90186,0.65622,96.809149614489
0.90138,0.64712,96.78326150093
0.90098,0.63879,96.7558953572
0.90064,0.631,96.70628547446
0.90036,0.62334,96.636240568792
0.9001,0.61565,96.559891273848
0.89989,0.60788,96.479083508302
0.89971,0.60002,96.39446001765
0.89958,0.59203,96.305933565548
0.89948,0.58388,96.213152151978
0.89942,0.57554,96.115686996862
0.89941,0.56698,96.012893760792
0.89945,0.55817,95.904042347628
0.89954,0.54907,95.7882787193
0.89969,0.53966,95.664689389459
0.89991,0.52989,95.53228003359
0.9002,0.51973,95.391004314555
0.90058,0.50915,95.244224908431
0.90105,0.4981,95.095790225491
0.90163,0.48654,94.94831581166
0.90233,0.47444,94.798272370595
0.90317,0.46175,94.645269605186
0.90418,0.44842,94.488850630343
0.90537,0.4344,94.329445727724
0.90678,0.41965,94.167420708339
0.90844,0.40412,94.00379096614
0.91038,0.38775,93.840570665684
0.91266,0.37049,93.68094448219
0.91531,0.35228,93.530149464168
0.91841,0.33306,93.395217488802
0.92203,0.31278,93.28332798821
0.92624,0.29138,93.194830744704
0.93114,0.2688,93.070796636911
0.93685,0.24499,91.747776595814
0.94351,0.21989,90.969094483356
0.9291,1.0441,97.324052465735
0.92756,1.0362,97.119363807682
0.92589,1.0275,97.251259244328
0.9241,1.018,97.232685127945
0.92219,1.0078,97.187177888934
0.92017,0.99668,97.129373843721
0.91803,0.98479,97.069990344685
0.9158,0.9721,97.016255199161
0.91348,0.95861,96.964442251422
0.9111,0.94437,96.903947439985
0.90866,0.92944,96.840275623989
0.9062,0.91388,96.787131953784
0.90373,0.89777,96.73191664094
0.90123,0.88121,96.705855952806
0.89872,0.86431,96.756716301124
0.89622,0.84718,96.819335228286
0.89378,0.82998,96.856863498316
0.89143,0.81282,96.867085624496
0.88908,0.79584,96.852222729279
0.88677,0.77917,96.80422652113
0.88458,0.76293,96.750295244054
0.88256,0.74721,96.702906058432
0.88071,0.7321,96.641761905428
0.87906,0.71767,96.568531121702
0.8776,0.70399,96.492557409589
0.87633,0.6911,96.418242417976
0.87522,0.67901,96.346476989888
0.87427,0.66773,96.278393813143
0.87347,0.65728,96.213926969197
0.8728,0.64763,96.152436478529
0.87223,0.63876,96.092629638593
0.87177,0.63064,96.03800424314
0.87137,0.62304,95.977699290796
0.87103,0.61558,95.911440169027
0.87073,0.60808,95.844653594302
0.87047,0.60051,95.775604644809
0.87025,0.59285,95.703852170162
0.87008,0.58507,95.628749038424
0.86995,0.57713,95.549877571061
0.86986,0.56901,95.466832955839
0.86983,0.56067,95.37906966954
0.86984,0.5521,95.285974765826
0.86991,0.54324,95.186890865361
0.87004,0.53408,95.08121875409
0.87024,0.52457,94.968380927483
0.87052,0.51469,94.848501019966
0.87088,0.50439,94.722427306974
0.87134,0.49364,94.591062924355
0.87191,0.48239,94.48400550327
0.8726,0.47062,94.338651762204
0.87344,0.45827,94.186346812918
0.87444,0.4453,94.021623561044
0.87563,0.43167,93.844681266339
0.87704,0.41732,93.652008508541
0.8787,0.40222,93.440726297242
0.88064,0.38629,93.207680812563
0.88291,0.36951,92.94917921199
0.88556,0.3518,92.661056914719
0.88866,0.33311,92.337845466191
0.89226,0.31339,91.97087809874
0.89646,0.29258,91.55422689913
0.90135,0.27063,90.971615993449
0.90703,0.24747,90.869021782879
0.91364,0.22307,91.122470553311
0.90411,1.0287,96.779099403902
0.90259,1.0209,96.559178253597
0.90095,1.0124,96.517891352208
0.89919,1.0032,96.419170332121
0.89731,0.99313,96.348141575717
0.89532,0.9823,96.27867510457
0.89322,0.97067,96.200370993104
0.89102,0.95824,96.094535105912
0.88873,0.94504,95.984251633445
0.88637,0.9311,95.900229594727
0.88396,0.91648,95.879979784197
0.88152,0.90124,95.957750773327
0.87907,0.88546,96.078960164133
0.87657,0.86923,96.200235073626
0.87403,0.85266,96.299295656679
0.87148,0.83586,96.366120685782
0.86899,0.81899,96.402265938148
0.86656,0.80216,96.398659956463
0.86409,0.78551,96.358693223629
0.86163,0.76916,96.270231515846
0.85927,0.75323,96.156003072817
0.85708,0.73781,96.056679360491
0.85508,0.723,95.972586224387
0.85328,0.70886,95.890172456624
0.85168,0.69545,95.807941282294
0.85029,0.68281,95.727638120607
