#iter###L2_1###L2_2###L2_3#,,,
1130,0.68868,0.6993,0.6738
1140,0.68831,0.69915,0.67354
1150,0.68798,0.69903,0.6733
1160,0.68764,0.69892,0.67307
1170,0.68733,0.69883,0.67287
1180,0.68705,0.69878,0.6727
1190,0.68671,0.69869,0.67248
1200,0.68638,0.69864,0.67228
1210,0.68608,0.69861,0.67212
1220,0.68579,0.69858,0.67196
1230,0.68547,0.69852,0.67178
1240,0.6852,0.69851,0.67166
1250,0.68494,0.6985,0.67154
1260,0.6847,0.69851,0.67145
1270,0.68448,0.69854,0.67138
1280,0.68428,0.6986,0.67133
1290,0.68411,0.69868,0.67131
1300,0.68397,0.69878,0.67131
1310,0.68385,0.69891,0.67133
1320,0.68376,0.69907,0.67138
1330,0.68369,0.69927,0.67146
1340,0.68365,0.69949,0.67156
1350,0.68364,0.69974,0.67168
1360,0.68361,0.69996,0.67179
1370,0.68359,0.70019,0.67191
1380,0.68354,0.70038,0.672
1390,0.68347,0.70055,0.6721
1400,0.68342,0.70073,0.67221
1410,0.68338,0.70092,0.67232
1420,0.68336,0.70112,0.67244
1430,0.68334,0.70133,0.67258
1440,0.68333,0.70154,0.67271
1450,0.6833,0.7017,0.67284
1460,0.68328,0.70188,0.67298
1470,0.68327,0.70205,0.67312
1480,0.68326,0.70222,0.67327
1490,0.68322,0.70238,0.6734
1500,0.68316,0.7025,0.67351
1510,0.68308,0.7026,0.67361
1520,0.68295,0.70267,0.67367
1530,0.68284,0.70273,0.67373
1540,0.68273,0.70279,0.6738
1550,0.6826,0.70284,0.67385
1560,0.68247,0.70288,0.67389
1570,0.68234,0.70292,0.67394
1580,0.68221,0.70295,0.67399
1590,0.68206,0.70296,0.67403
1600,0.68191,0.70297,0.67406
1610,0.68177,0.70299,0.6741
1620,0.68164,0.70301,0.67415
1630,0.68156,0.70307,0.67423
1640,0.68149,0.70315,0.67433
1650,0.68141,0.70322,0.67441
1660,0.68134,0.7033,0.67449
1670,0.68123,0.70335,0.67454
1680,0.68115,0.70341,0.67461
1690,0.68106,0.70347,0.67468
1700,0.68097,0.70352,0.67475
1710,0.68088,0.70357,0.67483
1720,0.68079,0.70363,0.67491
1730,0.68072,0.70368,0.67501
1740,0.68064,0.70375,0.67511
1750,0.68056,0.7038,0.6752
1760,0.68045,0.70384,0.67528
1770,0.68036,0.70389,0.67538
1780,0.68027,0.70392,0.67546
1790,0.68019,0.70397,0.67557
1800,0.68012,0.70403,0.67569
1810,0.68003,0.70406,0.67579
1820,0.67993,0.7041,0.67589
1830,0.67985,0.70416,0.676
1840,0.67979,0.70424,0.67614
1850,0.67982,0.7044,0.67637
1860,0.67987,0.70457,0.6766
1870,0.67993,0.70476,0.67684
1880,0.67999,0.70495,0.67709
1890,0.68006,0.70515,0.67735
1900,0.68014,0.70537,0.67762
1910,0.68023,0.7056,0.6779
1920,0.6803,0.70579,0.67817
1930,0.68036,0.70598,0.67842
1940,0.68043,0.70619,0.67869
1950,0.68048,0.70636,0.67895
1960,0.68054,0.70654,0.67921
1970,0.68061,0.70672,0.67948
1980,0.68069,0.70691,0.67977
1990,0.68078,0.70711,0.68006
2000,0.68081,0.70727,0.68031
2010,0.6808,0.70739,0.68051
2020,0.68079,0.70751,0.68073
2030,0.68079,0.70763,0.68095
2040,0.6808,0.70775,0.68118
2050,0.68082,0.70787,0.68142
2060,0.68085,0.70801,0.68166
2070,0.6809,0.70816,0.68191
2080,0.68095,0.7083,0.68217
2090,0.681,0.70845,0.68243
2100,0.68105,0.70859,0.68269
2110,0.6811,0.70872,0.68295
2120,0.68115,0.70885,0.68321
2130,0.6812,0.70897,0.68347
2140,0.68124,0.70909,0.68372
2150,0.68128,0.70921,0.68398
2160,0.6813,0.70931,0.68422
2170,0.68134,0.70943,0.68448
2180,0.68136,0.70953,0.68472
2190,0.68132,0.7096,0.68491
2200,0.68127,0.70965,0.68509
2210,0.68122,0.70972,0.68528
2220,0.68117,0.70978,0.68546
2230,0.68111,0.70982,0.68564
2240,0.68104,0.70985,0.68581
2250,0.68097,0.70987,0.68598
2260,0.68089,0.70988,0.68614
2270,0.6808,0.70986,0.68629
2280,0.68069,0.70982,0.68642
2290,0.68057,0.70976,0.68655
2300,0.68044,0.70968,0.68666
2310,0.68031,0.7096,0.68677
2320,0.68018,0.70951,0.68688
2330,0.68004,0.70941,0.68698
2340,0.6799,0.7093,0.68708
2350,0.67975,0.70918,0.68717
2360,0.67957,0.70904,0.68724
2370,0.67939,0.70888,0.68731
2380,0.6792,0.70871,0.68737
2390,0.679,0.70852,0.68741
2400,0.67879,0.70833,0.68745
2410,0.67856,0.70811,0.68747
2420,0.67832,0.7079,0.68749
2430,0.67809,0.70768,0.68751
2440,0.67786,0.70746,0.68752
2450,0.67763,0.70723,0.68754
2460,0.67739,0.70701,0.68755
2470,0.67715,0.70679,0.68756
2480,0.6769,0.70652,0.68755
2490,0.67663,0.70625,0.68753
2500,0.67637,0.70597,0.68751
2510,0.67612,0.70569,0.6875
2520,0.67587,0.70541,0.68749
2530,0.67562,0.70514,0.68748
2540,0.67538,0.70486,0.68747
2550,0.67514,0.70459,0.68746
2560,0.67491,0.70434,0.68746
2570,0.6747,0.70409,0.68747
2580,0.67449,0.70385,0.68748
2590,0.67429,0.70361,0.6875
2600,0.6741,0.70339,0.68752
2610,0.67391,0.70314,0.68755
2620,0.67375,0.70292,0.6876
2630,0.67358,0.70266,0.68763
2640,0.6734,0.70241,0.68765
2650,0.67322,0.70216,0.68768
2660,0.67304,0.7019,0.6877
2670,0.67288,0.70166,0.68773
2680,0.67271,0.70141,0.68776
2690,0.67254,0.70113,0.68778
2700,0.67234,0.70081,0.68777
2710,0.67216,0.70051,0.68779
2720,0.67202,0.70023,0.68783
2730,0.67185,0.69992,0.68785
2740,0.67167,0.6996,0.68786
2750,0.67148,0.69927,0.68785
2760,0.67128,0.69893,0.68785
2770,0.67108,0.69858,0.68784
2780,0.67088,0.69823,0.68782
2790,0.67067,0.69787,0.68781
2800,0.67047,0.69751,0.68779
2810,0.67027,0.69715,0.68777
2820,0.67008,0.69679,0.68776
2830,0.66989,0.69643,0.68776
2840,0.66971,0.69606,0.68775
2850,0.66952,0.69569,0.68773
2860,0.66932,0.6953,0.68772
2870,0.66913,0.69491,0.68769
2880,0.66892,0.69451,0.68766
2890,0.66871,0.69409,0.68762
2900,0.66849,0.69367,0.68757
2910,0.66827,0.69323,0.68752
2920,0.66804,0.69278,0.68746
2930,0.66781,0.69233,0.6874
2940,0.66757,0.69187,0.68733
2950,0.66734,0.69142,0.68727
2960,0.66711,0.69096,0.6872
2970,0.66689,0.69052,0.68713
2980,0.66666,0.69007,0.68707
2990,0.66644,0.68962,0.687
3000,0.66622,0.68919,0.68694
3010,0.666,0.68877,0.68687
3020,0.66578,0.68833,0.6868
3030,0.66557,0.68791,0.68673
3040,0.66536,0.68747,0.68665
3050,0.66515,0.68704,0.68656
3060,0.66494,0.68661,0.68647
3070,0.66473,0.68618,0.68638
3080,0.66452,0.68574,0.68627
3090,0.66431,0.68531,0.68616
3100,0.6641,0.68486,0.68605
3110,0.66388,0.68441,0.68593
3120,0.66366,0.68395,0.68581
3130,0.66343,0.68348,0.68567
3140,0.6632,0.68301,0.68554
3150,0.66296,0.68253,0.68539
3160,0.66272,0.68204,0.68524
3170,0.66246,0.68154,0.68507
3180,0.6622,0.68102,0.68489
3190,0.66193,0.68051,0.68471
3200,0.66165,0.67998,0.68452
3210,0.66137,0.67945,0.68432
3220,0.66109,0.67892,0.68412
3230,0.66081,0.67838,0.68391
3240,0.66052,0.67786,0.6837
3250,0.66021,0.67735,0.68347
3260,0.65991,0.67682,0.68324
3270,0.65961,0.67629,0.68302
3280,0.65932,0.67575,0.6828
3290,0.65903,0.67521,0.68258
3300,0.65873,0.67465,0.68236
3310,0.65844,0.6741,0.68214
3320,0.65814,0.67353,0.68191
3330,0.65785,0.67297,0.68168
3340,0.65755,0.6724,0.68144
3350,0.65725,0.67182,0.6812
3360,0.65695,0.67124,0.68096
3370,0.65665,0.67065,0.68072
3380,0.65635,0.67006,0.68047
3390,0.65605,0.66946,0.68023
3400,0.65575,0.66886,0.67998
3410,0.65545,0.66826,0.67973
3420,0.65515,0.66767,0.67947
3430,0.65486,0.66708,0.67922
3440,0.65456,0.66648,0.67897
3450,0.65427,0.66588,0.67871
3460,0.65397,0.66528,0.67846
3470,0.65369,0.66468,0.67821
3480,0.65341,0.66408,0.67796
3490,0.65307,0.66342,0.67766
3500,0.65273,0.66275,0.67735
3510,0.65238,0.66209,0.67704
3520,0.65203,0.66141,0.67672
3530,0.65165,0.66071,0.67637
3540,0.65125,0.65999,0.67602
3550,0.65086,0.65927,0.67566
3560,0.65047,0.65854,0.6753
3570,0.65008,0.65781,0.67493
3580,0.64969,0.65708,0.67457
3590,0.6493,0.65636,0.67421
3600,0.64892,0.65564,0.67385
3610,0.64855,0.65493,0.6735
3620,0.64816,0.65422,0.67314
3630,0.64778,0.6535,0.67277
3640,0.64739,0.65278,0.67241
3650,0.647,0.65205,0.67204
3660,0.6466,0.6513,0.67166
3670,0.64619,0.65052,0.67129
3680,0.64579,0.64977,0.67092
3690,0.64539,0.64901,0.67056
3700,0.64499,0.64825,0.67019
3710,0.64459,0.64749,0.66981
3720,0.64418,0.64672,0.66944
3730,0.64377,0.64596,0.66905
3740,0.64336,0.64521,0.66867
3750,0.64295,0.64446,0.66829
3760,0.64254,0.64371,0.66791
3770,0.64213,0.64295,0.66753
3780,0.64173,0.6422,0.66715
3790,0.64132,0.64146,0.66677
3800,0.64091,0.64071,0.66638
3810,0.6405,0.63996,0.66599
3820,0.64009,0.63921,0.6656
3830,0.63968,0.63846,0.66521
3840,0.63925,0.63769,0.6648
3850,0.63883,0.63691,0.66439
3860,0.63838,0.63611,0.66396
3870,0.63794,0.6353,0.66353
3880,0.63749,0.6345,0.66309
3890,0.63705,0.63369,0.66266
3900,0.6366,0.63289,0.66222
3910,0.63616,0.63209,0.66178
3920,0.63579,0.63135,0.6614
3930,0.63545,0.63065,0.66105
3940,0.63511,0.62994,0.6607
3950,0.63475,0.62921,0.66034
3960,0.63438,0.62847,0.65997
3970,0.634,0.62772,0.6596
3980,0.63363,0.62697,0.65922
3990,0.63325,0.62622,0.65885
4000,0.63288,0.62548,0.65849
4010,0.63243,0.62465,0.65803
4020,0.63196,0.62384,0.65757
4030,0.6315,0.62303,0.6571
4040,0.63102,0.62221,0.65663
4050,0.63055,0.62138,0.65615
4060,0.63007,0.62054,0.65567
4070,0.62958,0.6197,0.65518
4080,0.62909,0.61885,0.65468
4090,0.62859,0.618,0.65418
4100,0.62809,0.61715,0.65367
4110,0.62758,0.61629,0.65316
4120,0.62708,0.61544,0.65264
4130,0.62658,0.61459,0.65213
4140,0.62607,0.61374,0.65161
4150,0.62556,0.61288,0.65109
4160,0.62505,0.61202,0.65056
4170,0.62453,0.61116,0.65003
4180,0.62399,0.61028,0.64948
4190,0.62344,0.60939,0.64892
4200,0.62292,0.60854,0.64838
4210,0.6224,0.60768,0.64784
4220,0.62187,0.60682,0.6473
4230,0.62135,0.60596,0.64675
4240,0.62082,0.6051,0.6462
4250,0.62029,0.60424,0.64566
4260,0.61975,0.60338,0.6451
4270,0.61921,0.60252,0.64455
4280,0.61867,0.60167,0.64399
4290,0.61813,0.60081,0.64343
4300,0.61759,0.59995,0.64287
4310,0.61704,0.59909,0.6423
4320,0.61649,0.59823,0.64173
4330,0.61594,0.59737,0.64116
4340,0.61539,0.59651,0.64058
4350,0.61483,0.59564,0.64
4360,0.61427,0.59478,0.63942
4370,0.6137,0.59391,0.63883
4380,0.61313,0.59305,0.63823
4390,0.61255,0.59218,0.63763
4400,0.61196,0.59131,0.63703
4410,0.61138,0.59044,0.63642
4420,0.61079,0.58957,0.63581
4430,0.6102,0.5887,0.63519
4440,0.6096,0.58783,0.63458
4450,0.609,0.58696,0.63395
4460,0.6084,0.5861,0.63332
4470,0.6078,0.58523,0.63269
4480,0.60719,0.58437,0.63206
4490,0.60658,0.5835,0.63142
4500,0.60596,0.58263,0.63078
4510,0.60535,0.58176,0.63014
4520,0.60472,0.58089,0.62948
4530,0.6041,0.58002,0.62882
4540,0.60347,0.57915,0.62816
4550,0.60284,0.57828,0.6275
4560,0.60221,0.57741,0.62683
4570,0.60157,0.57654,0.62616
4580,0.60094,0.57566,0.62549
4590,0.6003,0.57479,0.62482
4600,0.59966,0.57392,0.62415
4610,0.59902,0.57305,0.62347
4620,0.59839,0.57219,0.62281
4630,0.59775,0.57131,0.62213
4640,0.59711,0.57045,0.62147
4650,0.5965,0.5696,0.62083
4660,0.5958,0.56869,0.62011
4670,0.59508,0.56777,0.61937
4680,0.59436,0.56685,0.61862
4690,0.59363,0.56592,0.61786
4700,0.5929,0.56498,0.6171
4710,0.59216,0.56405,0.61633
4720,0.59142,0.56311,0.61556
4730,0.59068,0.56217,0.61479
4740,0.58992,0.56122,0.614
4750,0.58917,0.56027,0.61322
4760,0.5884,0.55932,0.61242
4770,0.58764,0.55837,0.61162
4780,0.58686,0.55742,0.61081
4790,0.5861,0.55647,0.61002
4800,0.58535,0.55553,0.60925
4810,0.58461,0.55461,0.60848
4820,0.58386,0.55369,0.60771
4830,0.58311,0.55276,0.60694
4840,0.58234,0.55181,0.60614
4850,0.58155,0.55085,0.60532
4860,0.58075,0.54988,0.6045
4870,0.57995,0.54891,0.60367
4880,0.57914,0.54794,0.60284
4890,0.57833,0.54696,0.602
4900,0.57752,0.54599,0.60116
4910,0.5767,0.54501,0.6003
4920,0.57587,0.54403,0.59944
4930,0.57503,0.54304,0.59858
4940,0.57419,0.54205,0.5977
4950,0.57335,0.54106,0.59682
4960,0.5725,0.54007,0.59593
4970,0.57164,0.53907,0.59504
4980,0.57077,0.53807,0.59413
4990,0.5699,0.53706,0.59323
5000,0.56903,0.53606,0.59231
5010,0.56815,0.53505,0.59139
5020,0.56724,0.53402,0.59044
5030,0.56632,0.53298,0.58947
5040,0.56554,0.53208,0.58861
5050,0.56475,0.53119,0.58775
5060,0.56394,0.53028,0.58686
5070,0.56311,0.52934,0.58595
5080,0.56225,0.52838,0.58502
5090,0.56136,0.52739,0.58407
5100,0.56045,0.52637,0.58309
5110,0.55952,0.52534,0.5821
5120,0.55859,0.52429,0.58109
5130,0.55763,0.52323,0.58007
5140,0.55665,0.52216,0.57903
5150,0.55566,0.52107,0.57798
5160,0.55466,0.51997,0.57691
5170,0.55364,0.51886,0.57584
5180,0.55262,0.51776,0.57478
5190,0.5516,0.51665,0.5737
5200,0.55056,0.51553,0.57261
5210,0.5495,0.5144,0.5715
5220,0.54843,0.51326,0.57039
5230,0.54735,0.51211,0.56926
5240,0.54627,0.51096,0.56812
5250,0.54516,0.50979,0.56697
5260,0.54405,0.50862,0.56581
5270,0.54294,0.50744,0.56465
5280,0.54181,0.50627,0.56346
5290,0.54068,0.50509,0.56227
5300,0.53955,0.5039,0.56108
5310,0.5384,0.50271,0.55988
5320,0.53726,0.50151,0.55867
5330,0.53609,0.50029,0.55745
5340,0.53492,0.49907,0.55622
5350,0.53374,0.49784,0.55499
5360,0.53257,0.49662,0.55375
5370,0.53138,0.4954,0.5525
5380,0.5302,0.49417,0.55125
5390,0.529,0.49295,0.54999
5400,0.5278,0.49172,0.54872
5410,0.5266,0.49049,0.54745
5420,0.5254,0.48926,0.54617
5430,0.52419,0.48803,0.54489
5440,0.52298,0.4868,0.54361
5450,0.52177,0.48556,0.54232
5460,0.52055,0.48433,0.54103
5470,0.51933,0.48308,0.53974
5480,0.5181,0.48183,0.53844
5490,0.51687,0.48057,0.53713
5500,0.51564,0.47931,0.53583
5510,0.5144,0.47805,0.53452
5520,0.51317,0.47679,0.53322
5530,0.51193,0.47552,0.53191
5540,0.51069,0.47425,0.53059
5550,0.50945,0.47299,0.52927
5560,0.5082,0.47172,0.52795
5570,0.50696,0.47045,0.52663
5580,0.50572,0.46917,0.52532
5590,0.50449,0.46791,0.524
5600,0.50326,0.46664,0.5227
5610,0.50203,0.46537,0.5214
5620,0.50081,0.46411,0.52012
5630,0.49961,0.46286,0.51884
5640,0.49842,0.46162,0.51759
5650,0.49726,0.4604,0.51637
5660,0.49597,0.45908,0.515
5670,0.49466,0.45775,0.51361
5680,0.49335,0.4564,0.51221
5690,0.49203,0.45506,0.51082
5700,0.49071,0.45372,0.50942
5710,0.48939,0.45237,0.50802
5720,0.48807,0.45101,0.50662
5730,0.48674,0.44966,0.50522
5740,0.48542,0.4483,0.50382
5750,0.48409,0.44694,0.50242
5760,0.48276,0.44558,0.50101
5770,0.48142,0.44422,0.49961
5780,0.48009,0.44285,0.4982
5790,0.47875,0.44148,0.49679
5800,0.47741,0.44011,0.49538
5810,0.47606,0.43874,0.49397
5820,0.47472,0.43736,0.49255
5830,0.47337,0.43598,0.49114
5840,0.47201,0.4346,0.48972
5850,0.47066,0.43321,0.4883
5860,0.4693,0.43183,0.48687
5870,0.46794,0.43044,0.48545
5880,0.46658,0.42905,0.48403
5890,0.46522,0.42766,0.4826
5900,0.46385,0.42627,0.48118
5910,0.46249,0.42487,0.47975
5920,0.46112,0.42348,0.47832
5930,0.45975,0.42209,0.47689
5940,0.45838,0.42069,0.47547
5950,0.45701,0.4193,0.47404
5960,0.45585,0.41812,0.47279
5970,0.45472,0.41698,0.47156
5980,0.45357,0.41581,0.47032
5990,0.45239,0.41462,0.46905
6000,0.45119,0.41341,0.46777
6010,0.44997,0.41218,0.46647
6020,0.44873,0.41092,0.46515
6030,0.44747,0.40964,0.46382
6040,0.44619,0.40835,0.46247
6050,0.44489,0.40704,0.46111
6060,0.44358,0.40571,0.45973
6070,0.44226,0.40437,0.45835
6080,0.44092,0.40302,0.45695
6090,0.43957,0.40165,0.45554
6100,0.43821,0.40028,0.45413
6110,0.43684,0.3989,0.45271
6120,0.43547,0.39751,0.45128
6130,0.43409,0.39611,0.44985
6140,0.4327,0.39471,0.44841
6150,0.43131,0.39331,0.44697
6160,0.42992,0.3919,0.44553
6170,0.42852,0.3905,0.44409
6180,0.42712,0.38909,0.44264
6190,0.42572,0.38768,0.4412
6200,0.42433,0.38627,0.43975
6210,0.42293,0.38487,0.43831
6220,0.42153,0.38346,0.43686
6230,0.42014,0.38206,0.43542
6240,0.41874,0.38066,0.43399
6250,0.41735,0.37927,0.43256
6260,0.41596,0.37788,0.43113
6270,0.41457,0.37649,0.4297
6280,0.41319,0.3751,0.42828
6290,0.41181,0.37372,0.42686
6300,0.41043,0.37235,0.42545
6310,0.40906,0.37098,0.42403
6320,0.4077,0.36962,0.42263
6330,0.40633,0.36826,0.42122
6340,0.40497,0.3669,0.41982
6350,0.40361,0.36555,0.41842
6360,0.40226,0.36421,0.41702
6370,0.40091,0.36287,0.41563
6380,0.39957,0.36154,0.41424
6390,0.39823,0.36022,0.41286
6400,0.3969,0.3589,0.41148
6410,0.39557,0.35759,0.41011
6420,0.39424,0.35628,0.40873
6430,0.39292,0.35498,0.40736
6440,0.39165,0.35372,0.40605
6450,0.39041,0.35249,0.40477
6460,0.38918,0.35126,0.40349
6470,0.38796,0.35005,0.40222
6480,0.38674,0.34884,0.40095
6490,0.38552,0.34763,0.39969
6500,0.38432,0.34644,0.39843
6510,0.38311,0.34525,0.39718
6520,0.38192,0.34406,0.39593
6530,0.38072,0.34288,0.39469
6540,0.37953,0.34171,0.39345
6550,0.37835,0.34054,0.39221
6560,0.37717,0.33939,0.39098
6570,0.376,0.33823,0.38976
6580,0.37483,0.33709,0.38853
6590,0.37367,0.33594,0.38731
6600,0.37251,0.3348,0.3861
6610,0.37135,0.33367,0.38489
6620,0.3702,0.33255,0.38368
6630,0.36906,0.33143,0.38248
6640,0.36793,0.33033,0.38128
6650,0.3668,0.32923,0.3801
6660,0.36568,0.32814,0.37892
6670,0.36482,0.32733,0.37796
6680,0.36394,0.32649,0.37699
6690,0.36305,0.32564,0.37601
6700,0.36213,0.32477,0.37501
6710,0.36121,0.32389,0.374
6720,0.36027,0.32299,0.37298
6730,0.35932,0.32208,0.37195
6740,0.35836,0.32116,0.37092
6750,0.35735,0.32019,0.36983
6760,0.35613,0.31906,0.36853
6770,0.3549,0.31791,0.36722
6780,0.35366,0.31675,0.3659
6790,0.3524,0.31558,0.36456
6800,0.35114,0.3144,0.36321
6810,0.34986,0.31321,0.36186
6820,0.34858,0.31202,0.3605
6830,0.34728,0.31081,0.35913
6840,0.34596,0.30956,0.35774
6850,0.3446,0.30827,0.3563
6860,0.34324,0.30697,0.35485
6870,0.34187,0.30566,0.35341
6880,0.34048,0.30433,0.35194
6890,0.3391,0.303,0.35047
6900,0.33771,0.30167,0.34901
6910,0.33632,0.30033,0.34754
6920,0.33494,0.299,0.34608
6930,0.33356,0.29768,0.34462
6940,0.33218,0.29635,0.34316
6950,0.33081,0.29503,0.3417
6960,0.32943,0.29371,0.34025
6970,0.32806,0.29239,0.3388
6980,0.3267,0.29108,0.33736
6990,0.32534,0.28978,0.33592
7000,0.32398,0.28847,0.33448
7010,0.32263,0.28717,0.33305
7020,0.32128,0.28588,0.33162
7030,0.31994,0.2846,0.3302
7040,0.3186,0.28332,0.32878
7050,0.31727,0.28204,0.32737
7060,0.31594,0.28077,0.32597
7070,0.31462,0.2795,0.32456
7080,0.3133,0.27824,0.32316
7090,0.31199,0.27698,0.32177
7100,0.31068,0.27573,0.32038
7110,0.30938,0.27449,0.319
7120,0.30808,0.27325,0.31762
7130,0.30678,0.27201,0.31625
7140,0.3055,0.27078,0.31488
7150,0.30421,0.26956,0.31352
7160,0.30293,0.26834,0.31216
7170,0.30166,0.26713,0.31081
7180,0.30039,0.26592,0.30946
7190,0.29913,0.26472,0.30812
7200,0.29786,0.2635,0.30677
7210,0.29658,0.26227,0.30541
7220,0.29535,0.26108,0.3041
7230,0.29417,0.25994,0.30285
7240,0.293,0.2588,0.3016
7250,0.29183,0.25767,0.30036
7260,0.29067,0.25654,0.29912
7270,0.28954,0.25545,0.2979
7280,0.28855,0.25451,0.29682
7290,0.28755,0.25357,0.29573
7300,0.28653,0.2526,0.29462
7310,0.2855,0.25162,0.29349
7320,0.28445,0.25062,0.29236
7330,0.28338,0.24961,0.29121
7340,0.28231,0.24858,0.29005
7350,0.28121,0.24754,0.28888
7360,0.28011,0.24649,0.2877
7370,0.279,0.24543,0.28651
7380,0.27788,0.24435,0.28532
7390,0.27675,0.24328,0.28412
7400,0.27562,0.24219,0.28291
7410,0.27448,0.2411,0.2817
7420,0.27334,0.24,0.28049
7430,0.27219,0.2389,0.27927
7440,0.27104,0.23779,0.27805
7450,0.26989,0.23669,0.27683
7460,0.26874,0.23558,0.27561
7470,0.26758,0.23447,0.2744
7480,0.26643,0.23336,0.27318
7490,0.26527,0.23225,0.27196
7500,0.26412,0.23114,0.27074
7510,0.26297,0.23003,0.26953
7520,0.26182,0.22892,0.26832
7530,0.26072,0.22783,0.26716
7540,0.25961,0.22674,0.266
7550,0.25851,0.22565,0.26484
7560,0.25741,0.22457,0.26368
7570,0.25632,0.22348,0.26253
7580,0.25522,0.2224,0.26138
7590,0.25413,0.22133,0.26023
7600,0.25304,0.22025,0.25908
7610,0.25196,0.21918,0.25794
7620,0.25087,0.21811,0.2568
7630,0.24979,0.21705,0.25567
7640,0.24872,0.21599,0.25453
7650,0.24764,0.21493,0.25341
7660,0.24657,0.21387,0.25228
7670,0.2455,0.21282,0.25116
7680,0.24444,0.21177,0.25004
7690,0.24338,0.21072,0.24893
7700,0.24232,0.20967,0.24782
7710,0.24126,0.20863,0.24672
7720,0.24021,0.20758,0.24562
7730,0.23917,0.20655,0.24452
7740,0.23813,0.20552,0.24344
7750,0.2371,0.20451,0.24236
7760,0.23607,0.20351,0.24128
7770,0.23505,0.20251,0.24021
7780,0.23405,0.20157,0.23915
7790,0.23305,0.20063,0.23807
7800,0.23205,0.1997,0.23699
7810,0.23106,0.19877,0.23592
7820,0.23007,0.19785,0.23486
